Vahostav-SK Zilina                        vahostav-sk Jilina
Aalborg Basket                            olborg basketi
GasTerra Flames                           gastera fleimsi
Liepajas Lauvas                           liepaias lauvasi
VEF Riga                                  vef riga
Kauhajoen Karhu                           kauhaioen karu
Salon Vilpas                              salon vilpasi
Tarragona                                 taragona
Bordeaux                                  bordo
Union Poitiers                            iunion puatie
Toshiba Brave Thunders                    toSiba breiv Tandersi
Rera Kamuy Hokkaido                       rera kamui hokaido
BBK Brno                                  bbk brno
Essex Pirates                             eseqs piratesi
Fos Ouest                                 fos ouesti
Sant Josep Girona                         sant josef Jirona
TREFL                                     trefl
Lagun Aro GBC                             lagun aro
Basquet Manresa                           basqet manresa
Manresa                                   basqet manresa
Caja Laboral Baskonia                     laboral baskonia
Mitteldeutscher BC                        miteldoiCeri
Phoenix Hagen                             feniqs hageni
Lokomotiv Kuban                           kubanis lokomotivi
Zalgiris Kaunas                           Jalgirisis kaunasi
Krasnye Krylya                            krasnie krilia
Ilisiakos BC                              ilisiakosi
Bornova Belediye                          bornova beledie
Tofas                                     tofasi
ENAD                                      enadi
Omonoia N.                                omonoia
Dnipro                                    dnipro
Budivelnyk                                budivelniki
Dnipro-AZOT                               dnipro-azoti
Ferro-ZNTU                                fero-zntu
Hoverla                                   hoverla
Odessa                                    odesa
Kryvbasbasket                             krivbasbasketi
Amyntas                                   aminta
Arkadikos                                 arkadikosi
OFI                                       ofi
Bizkaia Bilbao                            bizkaia bilbao
Halychyna                                 haliCina
Juventus Utena                            iuventus utena
Siroki                                    siroki
Perlas                                    perlasi
Proleter N.                               proleteri
