Jingzhu Yang                              c. C. iani
Duck-Hee Lee                              dak-hi li
Nicola Slater                             n. sleiteri
Lara Michel                               l. miSeli
Aliaksandra Sasnovich                     a. sasnoviCi
A. Sasnovich                              a. sasnoviCi
Annika Beck                               a. beqi
Quentin Halys                             q. hali
Eleni Daniilidou                          e. danilidu
Yuliya Beygelzimer                        i. beigelcimeri
Yvonne Meusburger                         i. miusbergeri
Stephanie Dubois                          s. diubua
Vera Dushevina                            v. duSevina
Barbora Zahlavova Strycova                b. zahlavova stricova
Casey Dellacqua                           k. delaqua
Martin Fischer                            m. fiSeri
Sharon Fichman                            s. fiCmani
Illya Marchenko                           i. marCenko
Maria Sanchez                             m. sanCesi
Polona Hercog                             p. hercogi
Sandra Zahlavova                          s. zahlavova
Zuzana Kucova                             s. kucova
Julio Cesar Campozano                     x. k. kampozano
Kurumi Nara                               k. nara
Alexandra Panova                          a. panova
Olivia Rogowska                           o. rogovska
Sesil Karatantcheva                       s. karatanCeva
Jorge Aguilar                             J. agilari
Jessica Pegula                            j. pegula
Tadeja Majeric                            t. maieriCi
Irina Falconi                             i. falkoni
Julia Glushko                             i. gluSko
Carina Witthoeft                          k. vitxofti
Aleksandra Krunic                         a. kruniCi
Johanna Konta                             j. konta
Grace Min                                 g. mini
Stephanie Vogt                            s. fogti
Maryna Zanevska                           m. zanevska
Irina Khromacheva                         i. xromaCeva
